Hotel_name,Review_Title,Review_Text,Rating
iri,check proceed,decent facil good breakfast servic bill horribl check food articl check charg use check content check wifi work zero connect forget put towel napkin etc forget room menu etc locat food two good part,62.679434020855346
oyo apart saidapet,,though properti good approach road neighborhood aw open window curtain neighborhood build peopl peep room without effort not comfort stay famili,64.04034133899259
accord metropolitan,worth money spent,could stay nice place hotel good locat good food excel well built cleanli level overal good experi youll find worth money spent thank,86.04357639553288
oyo room chennai intern airport road,good satisfactori stay,stay day prompt servic provid staff good issu breakfast provid outsid room good staff also good guid us rout overal enjoy stay issu highlight rectifi oyo custom experi,72.62320552000858
sea shore inn,nice hotel excel servic level,hotel nice servic level excel thing locat pond infront hotel give bad oder food also good conveni golden beach offic manag respons good famili best beach also near,78.38528172208221
accord metropolitan,good busi travel,excel staffveri friendlyhelpfulhowev timetaken resond poorbreakfast menu could betterdaili toiletri towel replenish insufficientbut over stay pleasant,80.74899350120998
gemini inn,ideal locat visa interview,walk abl distanc biometr us consul biometr take auto cost max rs consul min walk food hotel manag mani option avail around issu,67.58914862678458
accord metropolitan,good hotel nagar,staff hotel polit brick oven chef extrem help meal good room advertis clean stay day comfort would recommend hotel other,80.55686295976156
fabhotel priyadarshini park mount road,old room need renov,room maintain old room bed mattress need replac maintain subsequ visit guest stay requir space room also less,64.46780919710885
park chennai,need inspir check review park chennai written travel like read tip write great review,need inspir check review park chennai written travel like read tip write great review need inspir,65.20340430205248
hyatt regenc chennai,stay hyatt,air condit need mainten star hotel room musti need chang addit temper gaug work air condo thus room freez for event staff realli good cooper,79.84138963376316
akash inn,averag,hotel good locat food drink servic also averag compar hotel near hospit hotel averag transport connect also near attach hotel environ safe peopl work hotel nice attitud co oper park facil hotel also averag,76.7389048075827
hanu reddi resid poe garden,awesom mind blow stay,awesom mind blow pleasur stay place guy plan banat hain hum sab theek rahega sir pleas thank sir sure mam follow karo dhoni thank sir alreadi inform nagesh pleas share opinion,59.2508430357805
bell hotel chennai,good hotel stay decent staff,decent staff help natur good near chennai central park station overal good safe hotel stay market area also close place get taxi auto easili,87.12698597473621
resid tower,nice stay,nice hotel good ambienc nice recept overal design locat design feel good spacious peopl soft gentl skill serv kind guest includ foreign,86.1354372569866
hilton chennai,,enjoy,84.15683809315536
park hyatt,great high end hotel money,excel valu qualiti servic cant go wrong breakfast top notch indian continent option decor subdu stylish good busi pleasur gym modern equip infin pool problem free wifi better deal leela palac famili happi thought hotel target,85.61103138047426
emerald manor chennai,nice hotel stay locat insid,good neat clean hotel stay near koyambedu bus terminus,77.35392798115936
fortun chennai,conveni comfort,amaz smooth,90.91199655874897
treebo grand marena,good stay,hotel good area littl insid main road easili get via googl map mainten good room nice furnish wifi tv prob room fulli air condit overal good,69.8642044539055
hotel shelter,good experi,enjoy stay day staff help cleanli excel breakfast also good check time hrs book onlin price less check time,74.68643068511416
accord metropolitan,,good hotel staff veg food good non veg breakfast need improv,88.87523618924308
crescent park,neat clean hotel highway,stay th sunday busi visit hotel clean neat room staff friend differ languag food good tasti like interior insid roomveri attract anyth well maintain bath room clean neat,77.39314839293019
holiday inn express chennai mahindra world citi,pride term locat qualiti servic,enjoy lot excel hospit,99.31989931739952
trident chennai,convers much,visit hotel famili holiday trip locat hotel good activ arrang hotel,89.37703671497758
westin chennai velacheri,help us hard time,happen day departur chennai cyclon erupt airport close neither internet telephon hotel staff quit kind import compet enough uncommon india help us status ticket allow us fli congest airport disast finish,86.03750132470877
raj park chennai,,breakfast excellenta well room servic also good,79.82553736591932
fabhotel priyadarshini park mount road,good stay good food nice place enjoy stay chennai,goodhotel room alright food good servic nice locationnoth els,85.0951507628003
ibi chennai citi centr,excel place stay nice staff,hotel locat great excel hotel staff vamsi vinc shobhna vijay saurabh etc help lot first time new citi thank everyon,88.39377924537933
royal plaza,good,locat quit central heart chennai hotel old world charm staff help cooper accommod request earli checkin without hassl room spacious well maintain proper heat arrang bar restaur offer good varieti littl price overal high recommend,71.48179905997252
deccan plaza,central locat,nice place stay center chennai park facil good cleanli good need noisi night light come insid room sleep curtain need prevent light entri need done littl expens facil food breakfast need done,81.05775987505824
e hotel,awesom stay,third visit properti excel locat great peopl birthday made memor celebr awesom food well maintain spacious room valu money,99.50247614821457
savera,decent hotel good servic,hotel clean comfort wide choic food three restaur staff courteous friend effici travel desk request late checkout accommod readili amount charg hour stay beyond usual allow hour littl pinch compar rate paid night stay make trip,74.96651954775844
hotel shelter,nice experi,first time visit chennai first think weather think hotel final land chennai whole thought got chang direct went hotel took rest breakfast went work nice experi,75.37821677266399
radisson blu grt chennai,good hotel close airport,room high standard although arriv room readi us staff help,97.80501971319963
